order_id,order_date,region,channel,category,quantity,unit_price,revenue,refunded
ORD-101109,2026-07-15,LATAM,organic,accessories,1,24.0,24.0,false
ORD-101110,2026-07-15,LATAM,organic,bags,1,56.83,56.83,false
ORD-101111,2026-07-15,EMEA,paid_search,outerwear,3,202.61,607.83,false
ORD-101112,2026-07-15,NA,organic,footwear,1,65.77,65.77,false
ORD-101113,2026-07-15,APAC,organic,bags,3,68.7,206.1,true
ORD-101114,2026-07-15,EMEA,organic,accessories,2,19.87,39.74,false
ORD-101115,2026-07-15,NA,paid_search,footwear,1,72.79,72.79,false
ORD-101116,2026-07-15,NA,organic,accessories,1,21.68,21.68,false
ORD-101117,2026-07-16,APAC,organic,outerwear,1,163.6,163.6,false
ORD-101118,2026-07-16,EMEA,email,accessories,1,27.09,27.09,false
ORD-101119,2026-07-16,EMEA,email,footwear,1,97.71,97.71,false
ORD-101120,2026-07-16,APAC,email,footwear,1,69.65,69.65,false
ORD-101121,2026-07-16,NA,organic,accessories,1,21.87,21.87,false
ORD-101122,2026-07-16,NA,organic,accessories,2,34.91,69.82,false
ORD-101123,2026-07-16,APAC,organic,accessories,1,28.03,28.03,false
ORD-101124,2026-07-16,NA,paid_search,bags,2,63.97,127.94,false
ORD-101125,2026-07-16,EMEA,organic,outerwear,3,187.35,562.05,false
ORD-101126,2026-07-16,NA,paid_search,bags,1,83.11,83.11,false
ORD-101127,2026-07-16,EMEA,paid_search,bags,3,71.66,214.98,false
ORD-101128,2026-07-16,LATAM,organic,bags,2,82.97,165.94,false
ORD-101129,2026-07-16,NA,email,footwear,2,105.69,211.38,false
ORD-101130,2026-07-16,APAC,organic,outerwear,1,161.24,161.24,false
ORD-101131,2026-07-16,EMEA,organic,bags,2,49.16,98.32,false
ORD-101132,2026-07-16,EMEA,paid_search,bags,3,50.43,151.29,false
ORD-101133,2026-07-17,NA,paid_search,accessories,4,19.56,78.24,false
ORD-101134,2026-07-17,NA,paid_search,outerwear,1,156.53,156.53,false
ORD-101135,2026-07-17,EMEA,paid_search,footwear,2,66.58,133.16,false
ORD-101136,2026-07-17,NA,paid_search,accessories,1,30.4,30.4,false
ORD-101137,2026-07-17,NA,email,bags,1,71.32,71.32,false
ORD-101138,2026-07-17,NA,organic,outerwear,2,118.07,236.14,false
ORD-101139,2026-07-17,EMEA,organic,bags,3,77.05,231.15,false
ORD-101140,2026-07-17,NA,organic,accessories,1,24.02,24.02,false
ORD-101141,2026-07-17,NA,email,bags,1,61.6,61.6,false
ORD-101142,2026-07-17,EMEA,affiliate,bags,1,85.09,85.09,false
ORD-101143,2026-07-17,APAC,email,accessories,1,33.84,33.84,false
ORD-101144,2026-07-17,NA,paid_search,bags,3,58.7,176.1,false
ORD-101145,2026-07-18,APAC,affiliate,footwear,1,114.57,114.57,false
ORD-101146,2026-07-18,EMEA,email,accessories,1,31.45,31.45,false
ORD-101147,2026-07-18,NA,email,footwear,1,109.64,109.64,false
ORD-101148,2026-07-18,LATAM,paid_search,outerwear,3,120.8,362.4,false
ORD-101149,2026-07-18,EMEA,paid_search,accessories,1,19.87,19.87,false
ORD-101150,2026-07-18,NA,paid_search,accessories,1,28.74,28.74,false
ORD-101151,2026-07-18,EMEA,organic,footwear,1,65.43,65.43,false
ORD-101152,2026-07-18,EMEA,affiliate,footwear,1,103.17,103.17,false
ORD-101153,2026-07-18,LATAM,email,footwear,1,78.14,78.14,false
ORD-101154,2026-07-19,NA,organic,bags,2,89.85,179.7,false
ORD-101155,2026-07-19,APAC,organic,accessories,4,31.66,126.64,false
ORD-101156,2026-07-19,APAC,organic,outerwear,1,204.4,204.4,false
ORD-101157,2026-07-19,EMEA,organic,bags,1,66.17,66.17,false
ORD-101158,2026-07-19,NA,paid_search,footwear,2,94.14,188.28,false
ORD-101159,2026-07-19,APAC,organic,outerwear,2,204.88,409.76,true
ORD-101160,2026-07-19,LATAM,organic,footwear,1,77.17,77.17,false
ORD-101161,2026-07-19,EMEA,paid_search,footwear,2,76.75,153.5,false
ORD-101162,2026-07-19,EMEA,organic,footwear,1,81.51,81.51,false
ORD-101163,2026-07-19,EMEA,paid_search,outerwear,1,186.92,186.92,false
ORD-101164,2026-07-19,EMEA,email,bags,1,69.79,69.79,false
ORD-101165,2026-07-20,NA,paid_search,footwear,1,105.92,105.92,false
ORD-101166,2026-07-20,EMEA,paid_search,bags,1,88.16,88.16,false
ORD-101167,2026-07-20,APAC,organic,outerwear,1,132.15,132.15,false
ORD-101168,2026-07-20,APAC,organic,bags,1,69.81,69.81,false
ORD-101169,2026-07-20,EMEA,paid_search,outerwear,1,204.84,204.84,false
ORD-101170,2026-07-20,EMEA,organic,bags,2,88.16,176.32,false
ORD-101171,2026-07-20,LATAM,organic,footwear,1,74.45,74.45,false
ORD-101172,2026-07-20,NA,paid_search,accessories,1,35.51,35.51,false
ORD-101173,2026-07-20,LATAM,email,accessories,1,34.55,34.55,false
ORD-101174,2026-07-20,APAC,organic,footwear,1,80.58,80.58,false
ORD-101175,2026-07-20,NA,email,bags,4,84.19,336.76,false
ORD-101176,2026-07-20,EMEA,organic,footwear,3,104.68,314.04,false
ORD-101177,2026-07-21,NA,organic,accessories,1,32.27,32.27,false
ORD-101178,2026-07-21,NA,email,accessories,1,32.34,32.34,false
ORD-101179,2026-07-21,APAC,organic,bags,2,82.22,164.44,false
ORD-101180,2026-07-21,NA,paid_search,footwear,1,85.57,85.57,false
ORD-101181,2026-07-21,NA,paid_search,outerwear,1,132.04,132.04,false
ORD-101182,2026-07-21,EMEA,paid_search,bags,2,89.72,179.44,false
ORD-101183,2026-07-21,EMEA,organic,footwear,1,105.5,105.5,false
ORD-101184,2026-07-21,APAC,organic,footwear,1,100.79,100.79,false
ORD-101185,2026-07-21,NA,email,accessories,1,32.28,32.28,false
ORD-101186,2026-07-21,NA,organic,outerwear,1,191.87,191.87,false
ORD-101187,2026-07-21,EMEA,organic,bags,1,53.05,53.05,false
ORD-101188,2026-07-21,NA,email,footwear,2,98.06,196.12,false
ORD-101189,2026-07-21,NA,paid_search,outerwear,2,151.06,302.12,false
ORD-101190,2026-07-21,EMEA,paid_search,accessories,2,35.05,70.1,false
ORD-101191,2026-07-21,EMEA,affiliate,footwear,2,76.11,152.22,false
ORD-101192,2026-07-21,APAC,organic,accessories,2,31.72,63.44,false
ORD-101193,2026-07-21,EMEA,organic,outerwear,2,172.01,344.02,false
ORD-101194,2026-07-22,APAC,paid_search,accessories,1,33.15,33.15,false
ORD-101195,2026-07-22,EMEA,paid_search,accessories,1,23.85,23.85,false
ORD-101196,2026-07-22,EMEA,affiliate,accessories,2,27.69,55.38,true
ORD-101197,2026-07-22,EMEA,affiliate,bags,2,84.06,168.12,false
ORD-101198,2026-07-22,NA,paid_search,bags,1,53.91,53.91,false
ORD-101199,2026-07-22,NA,email,bags,1,76.7,76.7,false
ORD-101200,2026-07-22,NA,organic,accessories,1,32.32,32.32,false
ORD-101201,2026-07-22,EMEA,paid_search,bags,1,57.28,57.28,false
ORD-101202,2026-07-22,EMEA,organic,accessories,1,21.12,21.12,false
ORD-101203,2026-07-22,APAC,paid_search,accessories,1,30.52,30.52,false
ORD-101204,2026-07-22,EMEA,organic,outerwear,1,201.85,201.85,false
ORD-101205,2026-07-22,EMEA,organic,bags,1,86.33,86.33,false
ORD-101206,2026-07-22,NA,organic,footwear,1,69.26,69.26,false
ORD-101207,2026-07-22,NA,affiliate,accessories,1,29.3,29.3,false
ORD-101208,2026-07-22,NA,organic,bags,1,72.59,72.59,false
ORD-101209,2026-07-22,NA,paid_search,footwear,4,106.02,424.08,false
ORD-101210,2026-07-22,EMEA,email,outerwear,1,155.69,155.69,false
ORD-101211,2026-07-22,LATAM,email,bags,2,79.52,159.04,false
ORD-101212,2026-07-23,NA,paid_search,bags,2,50.78,101.56,false
ORD-101213,2026-07-23,NA,organic,outerwear,1,140.31,140.31,false
ORD-101214,2026-07-23,EMEA,organic,outerwear,1,203.53,203.53,false
ORD-101215,2026-07-23,NA,organic,outerwear,1,170.65,170.65,false
ORD-101216,2026-07-23,APAC,organic,accessories,1,26.34,26.34,false
ORD-101217,2026-07-23,EMEA,paid_search,outerwear,3,132.35,397.05,false
ORD-101218,2026-07-23,EMEA,organic,footwear,2,96.89,193.78,false
ORD-101219,2026-07-23,APAC,organic,outerwear,1,166.46,166.46,false
ORD-101220,2026-07-23,EMEA,email,bags,1,87.67,87.67,false
ORD-101221,2026-07-23,NA,affiliate,outerwear,1,127.89,127.89,false
ORD-101222,2026-07-23,APAC,email,bags,2,52.13,104.26,false
ORD-101223,2026-07-23,APAC,paid_search,footwear,1,113.18,113.18,false
ORD-101224,2026-07-23,EMEA,email,bags,1,84.88,84.88,false
ORD-101225,2026-07-23,NA,paid_search,outerwear,1,193.29,193.29,false
ORD-101226,2026-07-24,NA,paid_search,bags,1,87.82,87.82,false
ORD-101227,2026-07-24,APAC,organic,footwear,4,96.89,387.56,false
ORD-101228,2026-07-24,LATAM,organic,outerwear,2,169.71,339.42,false
ORD-101229,2026-07-24,EMEA,email,footwear,1,103.7,103.7,false
ORD-101230,2026-07-24,NA,paid_search,footwear,3,118.43,355.29,false
ORD-101231,2026-07-24,EMEA,affiliate,accessories,2,34.06,68.12,false
ORD-101232,2026-07-24,NA,paid_search,outerwear,3,153.92,461.76,false
ORD-101233,2026-07-24,EMEA,paid_search,outerwear,1,137.56,137.56,false
ORD-101234,2026-07-24,EMEA,email,footwear,1,68.66,68.66,false
ORD-101235,2026-07-24,EMEA,organic,footwear,1,66.71,66.71,false
ORD-101236,2026-07-24,EMEA,paid_search,accessories,1,31.12,31.12,false
ORD-101237,2026-07-25,EMEA,organic,bags,2,52.91,105.82,false
ORD-101238,2026-07-25,LATAM,affiliate,accessories,1,23.85,23.85,false
ORD-101239,2026-07-25,NA,affiliate,accessories,1,32.7,32.7,false
ORD-101240,2026-07-25,NA,paid_search,bags,1,58.06,58.06,false
ORD-101241,2026-07-25,NA,organic,footwear,4,68.35,273.4,false
ORD-101242,2026-07-25,LATAM,email,footwear,1,82.64,82.64,false
ORD-101243,2026-07-25,NA,organic,outerwear,1,169.48,169.48,false
ORD-101244,2026-07-25,EMEA,email,outerwear,1,115.62,115.62,false
ORD-101245,2026-07-25,NA,organic,bags,1,64.01,64.01,false
ORD-101246,2026-07-25,NA,affiliate,bags,2,64.5,129.0,false
ORD-101247,2026-07-25,NA,email,bags,1,73.5,73.5,false
ORD-101248,2026-07-26,NA,paid_search,accessories,1,29.47,29.47,false
ORD-101249,2026-07-26,APAC,organic,accessories,1,21.63,21.63,true
ORD-101250,2026-07-26,EMEA,paid_search,bags,1,62.85,62.85,false
ORD-101251,2026-07-26,EMEA,email,accessories,1,20.63,20.63,false
ORD-101252,2026-07-27,NA,organic,accessories,1,23.85,23.85,false
ORD-101253,2026-07-27,EMEA,organic,footwear,2,96.38,192.76,false
ORD-101254,2026-07-27,NA,paid_search,footwear,1,99.75,99.75,false
ORD-101255,2026-07-27,NA,affiliate,bags,1,70.78,70.78,false
ORD-101256,2026-07-27,EMEA,organic,bags,1,62.52,62.52,false
ORD-101257,2026-07-27,NA,organic,bags,1,59.49,59.49,false
ORD-101258,2026-07-27,EMEA,paid_search,bags,1,76.47,76.47,false
ORD-101259,2026-07-27,APAC,paid_search,footwear,1,66.52,66.52,false
ORD-101260,2026-07-27,LATAM,affiliate,outerwear,1,191.07,191.07,false
ORD-101261,2026-07-27,NA,organic,footwear,1,117.07,117.07,false
ORD-101262,2026-07-27,LATAM,paid_search,accessories,1,20.5,20.5,false
ORD-101263,2026-07-27,LATAM,email,footwear,1,82.17,82.17,false
ORD-101264,2026-07-27,EMEA,organic,footwear,3,110.97,332.91,false
ORD-101265,2026-07-27,NA,organic,bags,3,69.7,209.1,false
ORD-101266,2026-07-28,NA,paid_search,outerwear,1,142.05,142.05,false
ORD-101267,2026-07-28,EMEA,organic,accessories,3,24.58,73.74,false
ORD-101268,2026-07-28,LATAM,organic,accessories,2,20.56,41.12,false
ORD-101269,2026-07-28,LATAM,organic,accessories,1,21.03,21.03,false
ORD-101270,2026-07-28,EMEA,paid_search,bags,1,76.98,76.98,false
ORD-101271,2026-07-28,APAC,email,outerwear,2,138.83,277.66,false
ORD-101272,2026-07-28,EMEA,organic,bags,1,65.15,65.15,false
ORD-101273,2026-07-28,NA,paid_search,footwear,1,92.16,92.16,false
ORD-101274,2026-07-28,NA,email,outerwear,1,187.72,187.72,false
ORD-101275,2026-07-28,APAC,organic,accessories,1,33.04,33.04,false
ORD-101276,2026-07-28,APAC,paid_search,footwear,1,84.03,84.03,false
ORD-101277,2026-07-28,EMEA,organic,bags,1,70.48,70.48,false
ORD-101278,2026-07-28,EMEA,paid_search,outerwear,1,158.37,158.37,false
ORD-101279,2026-07-28,EMEA,paid_search,accessories,1,29.89,29.89,false
ORD-101280,2026-07-28,NA,affiliate,outerwear,1,145.18,145.18,false
ORD-101281,2026-07-28,EMEA,email,outerwear,1,137.25,137.25,false
ORD-101282,2026-07-28,NA,paid_search,outerwear,1,201.69,201.69,false
ORD-101283,2026-07-28,EMEA,organic,accessories,1,33.97,33.97,false
ORD-101284,2026-07-29,NA,affiliate,footwear,1,74.48,74.48,false
ORD-101285,2026-07-29,NA,email,footwear,1,99.13,99.13,false
ORD-101286,2026-07-29,LATAM,organic,outerwear,1,193.57,193.57,false
ORD-101287,2026-07-29,APAC,paid_search,accessories,2,28.61,57.22,false
ORD-101288,2026-07-29,APAC,organic,outerwear,3,117.47,352.41,false
ORD-101289,2026-07-29,EMEA,organic,bags,4,51.45,205.8,false
ORD-101290,2026-07-29,NA,paid_search,outerwear,1,147.95,147.95,false
ORD-101291,2026-07-29,NA,paid_search,bags,1,83.49,83.49,false
ORD-101292,2026-07-29,NA,organic,outerwear,1,161.44,161.44,false
ORD-101293,2026-07-29,EMEA,paid_search,bags,3,54.76,164.28,false
ORD-101294,2026-07-29,NA,email,outerwear,2,158.86,317.72,false
ORD-101295,2026-07-29,LATAM,organic,accessories,1,28.16,28.16,false
ORD-101296,2026-07-29,NA,organic,outerwear,2,199.0,398.0,false
ORD-101297,2026-07-29,EMEA,paid_search,accessories,1,35.14,35.14,false
ORD-101298,2026-07-29,NA,organic,footwear,1,101.03,101.03,false
ORD-101299,2026-07-29,LATAM,paid_search,bags,1,63.89,63.89,false
ORD-101300,2026-07-29,EMEA,paid_search,accessories,1,21.9,21.9,false
ORD-101301,2026-07-29,APAC,paid_search,accessories,1,33.53,33.53,false
